"path","data_rows"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\+400\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\+500\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\+600\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\+700\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\+800\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\+900\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-100\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-1000\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-200\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-300\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-400\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-500\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-600\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-700\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-800\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\-900\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\next_month\0\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+100\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+1000\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+200\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+300\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+400\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+500\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+600\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+700\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+800\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\+900\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-100\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-1000\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-200\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-300\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-400\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-500\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-600\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-700\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-800\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\-900\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\BANKNIFTY\this_month\0\2025-09-12.csv","3"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\next_month\+150\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\next_month\+250\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\next_month\+50\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\next_month\-150\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\next_month\-250\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\next_month\-50\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\+100\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\+150\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\+200\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\+250\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\+50\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\-100\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\-150\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\-200\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\-250\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\-50\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\FINNIFTY\this_month\0\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\+500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\-500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_month\0\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\+500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\-500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\next_week\0\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\+500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\-500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_month\0\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\+500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-100\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-150\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-200\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-250\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-300\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-350\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-400\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-450\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-50\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\-500\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\NIFTY\this_week\0\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\overview\BANKNIFTY\2025-09-12.csv","5"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\overview\FINNIFTY\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\overview\SENSEX\2025-09-12.csv","4"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+100\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+1000\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+1100\2025-09-04.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+200\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+300\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+400\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+500\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+600\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+700\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+800\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\+900\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-100\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-1000\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-200\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-300\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-400\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-500\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-600\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-700\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-800\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\-900\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_month\0\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+100\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+1000\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+200\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+300\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+400\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+500\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+600\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+700\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+800\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\+900\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-100\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-1000\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-200\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-300\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-400\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-500\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-600\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-700\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-800\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\-900\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\next_week\0\2025-09-12.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_month\+1100\2025-09-04.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+100\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+1000\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+1100\2025-09-04.csv","2"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+200\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+300\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+400\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+500\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+600\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+700\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+800\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\+900\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-100\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-1000\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-200\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-300\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-400\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-500\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-600\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-700\2025-09-12.csv","1"
"C:\Users\ASUS\Documents\G6\qq\g6_reorganized\data\g6_data\New folder\SENSEX\this_week\-800\2025-09-12.csv","1"
